"player","orapm","drapm","rapm","poss"
"Aleksej Pokusevski",-1.59578119356914,-1.04317107367723,-2.63895226724637,4593
"Keion Brooks Jr.",-1.09203091327241,-1.55199583021654,-2.64402674348896,1391
"Brice Sensabaugh",0.394549869462499,-3.04316436977527,-2.64861450031277,8537
"Kessler Edwards",-0.582685854069593,-2.06929128647449,-2.65197714054408,5290
"Noah Clowney",-2.66301104486086,-0.0230355847720636,-2.68604662963292,5685
"Precious Achiuwa",-2.25109329533624,-0.439290515847872,-2.69038381118411,15892
"Taurean Prince",-0.143277391945263,-2.56635890228793,-2.70963629423319,23082
"Devin Vassell",-0.930354705863709,-1.78093599530405,-2.71129070116776,22823
"Terry Rozier",-1.30897865362583,-1.43748454474033,-2.74646319836616,24443
"Nick Richards",0.185570117164012,-2.9421777497291,-2.75660763256508,17367
"Malaki Branham",-1.25219371950026,-1.50959421251335,-2.76178793201361,15246
"Jaden Ivey",-0.235706982209055,-2.57867445214018,-2.81438143434924,22576
"Rayan Rupert",-1.80028387680203,-1.02923163709709,-2.82951551389912,4566
"Tidjane Salaün",-3.88109684511245,1.0140195421407,-2.86707730297175,5000
"Maxwell Lewis",-2.72800530658856,-0.139955331412448,-2.86796063800101,1747
"Jarace Walker",-2.45719559528603,-0.414123419406857,-2.87131901469288,6454
"Torrey Craig",-0.589280960184779,-2.28287975326461,-2.87216071344939,13485
"Doug McDermott",0.23169504596256,-3.16614979814487,-2.93445475218231,10895
"David Roddy",-1.86855491563686,-1.07181172863952,-2.94036664427638,11902
"GG Jackson",-2.01580803601195,-0.935551084636702,-2.95135912064865,6984
"Wendell Moore Jr.",-2.4679875825505,-0.510833511067388,-2.97882109361789,3055
"Jamison Battle",-1.50076642432646,-1.50152906077823,-3.00229548510468,4361
"Bilal Coulibaly",-2.04229782010711,-0.971394102594767,-3.01369192270188,15612
"Jonathan Mogbo",-2.64239139586468,-0.372067756107806,-3.01445915197249,5399
"Keon Johnson",-1.7834258217674,-1.23133038644475,-3.01475620821214,9807
"Cam Reddish",-1.74209089045183,-1.32455961075999,-3.06665050121182,10744
"Jalen Hood-Schifino",-1.13524394944614,-1.96640720117938,-3.10165115062552,1750
"Andre Jackson Jr.",-1.34819319754851,-1.75579263491723,-3.10398583246574,6489
"Jordan Hawkins",-1.1501232059135,-2.03271288545952,-3.18283609137302,10307
"KJ Simpson",-1.95656185150515,-1.25137644708794,-3.20793829859309,3425
"Johnny Juzang",-1.03066402415639,-2.23992979267388,-3.27059381683027,7818
"Damion Baugh",-1.68731981118964,-1.66236334018143,-3.34968315137107,1496
"Jaden Hardy",-2.28241993880326,-1.13332541201861,-3.41574535082188,10959
"Julian Strawther",-1.71305779344271,-1.84037127729242,-3.55342907073512,8130
"Amir Coffey",-1.99780056632254,-1.60749266488606,-3.6052932312086,15763
"Jeff Green",-1.41177301024796,-2.3256945941709,-3.73746760441885,11507
"Justin Edwards",0.537257340390481,-4.30843246663904,-3.77117512624856,4733
"Jaylen Martin",-2.24544069743155,-1.53862703215466,-3.78406772958621,978
"Jordan Nwora",-2.00370339638332,-1.83496787129746,-3.83867126768078,8063
"Keyonte George",-0.697562543490703,-3.18501777046418,-3.88258031395489,17224
"Yves Missi",-1.86206127881307,-2.12827839170874,-3.99033967052182,8087
"Cody Williams",-3.52958676492377,-0.915946596308978,-4.44553336123275,4495
"Bub Carrington",-2.82666000050243,-1.70057889761939,-4.52723889812182,10434
"Nick Smith Jr.",-3.43347211454883,-1.19957471503318,-4.63304682958201,8554
"James Wiseman",-1.96398127718305,-2.84106713271463,-4.80504840989767,8216
