"player","oapm","dapm","apm","poss"
"Keyontae Johnson",-0.445166064351565,-18.3953845157738,-18.8405505801253,268
"Jacob Toppin",-1.90750041169469,-17.1106729488597,-19.0181733605544,455
"Kylor Kelley",11.7046632296666,-31.1346591755469,-19.4299959458803,537
"Taze Moore",-14.7749069636549,-4.78256239353286,-19.5574693571877,268
"Braxton Key",-5.18088439731658,-14.470834545761,-19.6517189430776,344
"PJ Dozier",-1.2850995919401,-18.8878079331202,-20.1729075250603,471
"Mouhamadou Gueye",-15.0613615182897,-6.90412500780817,-21.9654865260978,493
"Anton Watson",8.23600360326301,-30.3160520472523,-22.0800484439892,103
"Vernon Carey Jr.",-23.4411327459306,1.27385665975841,-22.1672760861722,117
"Emoni Bates",1.36692534875604,-23.6522604976243,-22.2853351488683,849
"Emanuel Miller",4.68305409243293,-27.8388580482425,-23.1558039558096,104
"Isaiah Thomas",9.14099897325935,-33.1683034005703,-24.0273044273109,76
"Alex Ducas",0.765458758967164,-24.9111274185282,-24.145668659561,515
"Xavier Sneed",-8.1840263811255,-16.5981852217671,-24.7822116028926,199
"Miles Norris",-13.4240636029312,-11.9225561810959,-25.3466197840271,125
"Michael Carter-Williams",4.1763053910097,-29.95976208201,-25.7834566910002,177
"Isaiah Todd",-17.7696125161175,-8.51121431881489,-26.2808268349324,268
"Harry Giles III",0.364582427965787,-26.8033356903106,-26.4387532623448,412
"Alondes Williams",-16.8207746197509,-11.0831505980221,-27.903925217773,108
"Jay Scrubb",13.2654939442025,-41.4616540734582,-28.1961601292557,124
"Jaylen Martin",-6.05069753494809,-23.7435159131213,-29.7942134480694,978
"Alex Fudge",-6.71993877295619,-23.8442051363454,-30.5641439093016,166
"Armel Traoré",-10.6815166110916,-21.6176150652831,-32.2991316763748,274
"D'Moi Hodge",-2.23543995682183,-30.1676449693849,-32.4030849262068,164
"Frank Jackson",-15.3812872805807,-17.4836715274305,-32.8649588080112,19
"Ulrich Chomche",2.50919322744937,-36.9223940307441,-34.4132008032947,123
"Jermaine Samuels Jr.",1.21778399994714,-39.2690877861713,-38.0513037862241,262
"Daniss Jenkins",-7.02737169675816,-33.0172191294831,-40.0445908262413,86
"Justin Jackson",-29.4254687891549,-14.9478936458824,-44.3733624350373,439
"Chima Moneke",-12.6212431912812,-32.7089058435625,-45.3301490348437,34
"Yuri Collins",-21.5174777176516,-26.8136256728231,-48.3311033904747,68
"Chance Comanche",5.6874972611383,-58.791482298966,-53.1039850378277,84
"Riley Minix",-3.80459908736377,-51.8884800488247,-55.6930791361885,29
"Malevy Leons",-29.3490636159485,-35.9835183281777,-65.3325819441261,82
"Quincy Olivari",-28.7996598353222,-48.0438808804904,-76.8435407158126,43
"Jesse Edwards",0.670475210461245,-84.3893427977802,-83.718867587319,20
"Michael Foster Jr.",-103.101040242528,7.13078662953215,-95.9702536129963,4
"Trevor Keels",-60.6174740528847,-44.1101789202074,-104.727652973092,35
