"player","oefg_rapm","defg_rapm","otov_rapm","dtov_rapm","oorb_rapm","dorb_rapm","oftr_rapm","dftr_rapm","poss"
"Ryan Rollins",0.317866560066661,1.00780117037025,0.446335533816861,-0.646785083737291,-0.476879386054642,-0.39867773943095,-0.054607676561991,-0.790161288666471,4015
"Cole Swider",0.309152536669052,0.545890867608906,-0.202082147645423,-0.000631028091845238,0.130570187120442,0.180234580861041,-1.41757739918556,-0.0156394622683114,1254
"Thomas Bryant",0.305868209078355,-0.837355188969879,-0.204460781486427,0.194567899167686,-0.875317539030846,0.0594613406473125,-0.515749117704874,2.2070149076362,10366
"Armoni Brooks",0.30526066422148,-0.164976409009219,-0.294395753564551,0.110076769312708,0.324418386407356,-0.23057675798309,0.598956791067339,0.363523546875153,422
"Richaun Holmes",0.302485093519247,-0.00691162703875958,0.404226399943718,-0.0819428288524218,0.50299400576884,0.307952401267114,-0.487714048587395,0.118733250974936,5995
"Jared Rhoden",0.302185282787876,0.00586079673155635,-0.392643487306964,-0.0122677637414958,0.212469196628014,-0.29509574607718,1.05512423694178,0.100423507139517,2764
"Kevon Looney",0.301884978228941,0.182258768810025,-0.235891239283421,0.851156230130058,1.72582293164195,0.546503623224338,1.26040353508742,0.800334783289546,17802
"Kentavious Caldwell-Pope",0.294621161841635,1.27183833183971,-0.236303995566121,-1.09571447684801,-0.650291992400313,0.148024622392085,-0.233304939427567,-0.88630409394354,28740
"Justin Champagnie",0.290433802106163,-0.365667024181064,0.199122218418488,0.258050770938086,0.384685830976313,-1.01078842551839,-0.00868829877458074,-0.267730326465972,6830
"Gary Harris",0.287649680525133,-0.173518110966132,-0.443195385357659,-0.399916810242997,0.00656609748833747,-0.134326010533157,0.914796244623033,0.294967947210728,13015
"Austin Reaves",0.286123151238949,-0.774733060568259,-0.399808423156835,0.392328754750503,-0.488180827797578,-0.022625864777726,2.85144738797807,0.423152680168099,29400
"Frank Ntilikina",0.285897036946107,0.250140833735523,-0.659540377971677,0.282462499837003,-0.230657347916843,0.0823715028875773,0.279288482116125,-0.754275121558574,2701
"Jalen Duren",0.283936107159495,-0.698276128668225,0.726100962506593,0.434509622157376,0.495338992852523,0.379795456583052,1.1876316807268,0.434155904097636,22836
"Brandon Ingram",0.279670638261069,-0.266542060800472,-0.167700317480185,0.516020300796276,-0.190918255550729,0.0173409204664462,-0.0984267445796171,0.453709372434108,17286
"Jaden McDaniels",0.279568350625735,-0.177135996002958,-0.15202552815734,-0.108654746811955,-0.202775171910565,0.0827552352998209,-0.482491971273832,0.147813353388632,29298
"Tim Hardaway Jr.",0.263929653224765,-0.98901907572467,-0.971569101986621,0.314212907869844,-0.485164206373957,-0.762421846338599,0.95152794178954,0.163229453587251,26565
"Davion Mitchell",0.261085989034388,1.04411779401515,-0.547264125403645,-0.720436565649586,-0.73793215294928,-0.445045559806469,0.0578088077743474,-0.519326650403639,18735
"Ben Sheppard",0.254620069348886,0.490104602092897,-0.843642461538234,-0.011425301528738,0.386680119455853,-0.713518867131212,-1.12117778616447,-2.08499757573017,8627
"Brook Lopez",0.24548027707264,-0.199276977883653,0.0770172404917291,1.35879579482628,-1.18293330245654,0.734523682312222,-1.30722743479845,3.31614709412829,30800
"AJ Griffin",0.236840540664446,0.0142821597122253,-0.318852828672271,0.0600575524492484,-0.358690009769354,-0.172598550711258,-0.811863631835922,-0.184571152445532,6659
"Jaylin Williams",0.236819209299197,-0.0365774244318621,0.37660354218493,0.176237399338786,-0.0669164589378622,1.35650846131517,-0.783110656851821,0.765444366324484,10817
"Blake Griffin",0.236622731153935,0.253265559347658,-0.0921156854009932,-0.271982444054357,-0.187571602517899,0.553473469143767,-0.995586984621793,0.104212165305435,2357
"DeMar DeRozan",0.235427522003518,-0.183233559214728,-1.72318085007065,-0.0706848852043951,-0.524041044466807,-0.170545755662551,2.01142369307657,0.196152036690424,34557
"Brice Sensabaugh",0.23483107434128,-1.28890126568594,0.0957100999403377,0.506272629934993,-0.677277543727077,-0.0699013372845728,-0.761031559036693,-0.721379770504411,8537
"Cason Wallace",0.234472600085761,0.267906511767244,-0.431878658302517,-0.886093781672023,-0.101719841299123,-0.11998653605699,-0.829125213577945,-0.374380621862793,14947
"Derrick Jones Jr.",0.234057324825337,0.521881492299146,-0.0227579456256074,-0.426157139868529,-0.290339964666196,0.5324522172806,-0.509794697684812,0.476910636578254,18958
"Anfernee Simons",0.233884651674255,-0.739784489349814,-0.764364035766725,0.743354365320243,-0.0464693903441637,-0.482267097216064,-0.539792884801447,0.615621519377445,24740
"Drew Peterson",0.233320145958839,0.495723895916916,0.31155902361322,0.149131084179899,0.0917000378137668,0.00054392039606658,0.225922559693526,-1.30804658431387,821
"Andre Iguodala",0.230184403625051,0.0687743993830105,0.0140795547535652,-0.159982707703984,-0.168428664039231,0.0212536027519106,-0.476300367459006,0.0893180813060404,495
"Day'Ron Sharpe",0.229290575926938,0.768157289105497,0.591659167259156,-0.180410018950123,2.42839895477799,-0.263952685534258,0.630753370408679,0.0807110589141776,9599
"Naz Reid",0.227057340003237,0.77898321130277,-0.406011284256516,-0.259346296585374,-0.405886315417243,-0.18521837919608,-0.935568833459802,-0.221244224861809,22438
"Duop Reath",0.223806769461772,-0.562939290389083,-0.11977598229169,-0.169185623032832,0.731426411185116,0.817689913962758,-0.293297813797859,0.255016975221531,6872
"Micah Potter",0.220188625366709,-0.385080204723765,0.0191783935885243,0.886033721408947,-0.108991464575374,-0.701250065978358,-1.68868398420036,1.52901896011492,3927
"Terence Davis",0.218504271076113,0.296456959917402,0.0682071915961777,0.0978717727478652,-0.464145694125622,0.203041801574021,-0.88377337176958,-1.32435527063684,3632
"Jules Bernard",0.208748234546076,0.18400552528654,-0.0693092657207628,-0.188394485845164,0.535928940322767,0.160197360179355,-0.560117299326836,-0.438893557142459,636
"Tony Bradley",0.207443729425135,0.509815030408489,0.129070280746034,0.0784489507902616,0.668918553904765,0.42662753381683,0.458429247198061,0.524690229601498,636
"Yuki Kawamura",0.204218739496533,0.0981797580612016,-0.108896465403308,-0.0778247108131315,-0.442860099403288,-0.16239126145353,-0.165496930321379,0.773581490193632,395
"Marvin Bagley III",0.201182470012705,-0.0214133309916122,0.0386282059735274,0.335027378820335,0.269725899767051,0.583580166664696,-0.456403525205251,0.954995459678549,9669
"Harrison Ingram",0.196850981849843,0.239027021529472,-0.000747443797748954,-0.0457222392471994,0.0742008943782969,0.106757750857133,0.0947264013876228,-0.189146870757703,151
"Kristaps Porzingis",0.191196135566845,-0.195411361220302,-0.45417027431161,1.07561012264081,-1.0259043005982,0.242817838723793,1.46248283521284,1.12196714954923,20773
"Toumani Camara",0.188742017997811,0.951911523190458,1.08417995219263,-1.29896344678316,1.1791635792895,-0.0527976994077017,0.168284849039581,0.324315073817235,17626
"Bobi Klintman",0.184367825346079,-0.00343379333715387,0.0835397651946354,0.0696352181541293,0.117194294695526,0.262096001903204,-0.0468554481046221,-0.691595852017625,165
"Moussa Diabaté",0.183748464417567,0.844327328429154,0.67625109117302,-1.13169833760601,3.55951272020699,-0.226456132423251,0.354113977822282,-0.274483809473099,5998
"Jahmir Young",0.183623889580852,-0.17993115023654,-0.0309185269453252,0.130056678963132,0.0141373490239573,-0.00942986578775643,-0.139052451752608,0.069410196799362,130
"De'Andre Hunter",0.182619233596781,-0.261709771865765,-0.369968610484912,0.017206687520189,-0.455671711307326,-0.22311542618116,2.11536944981237,-0.211239343181091,23468
"E.J. Liddell",0.179674803626867,-0.182302457460844,-0.0072814596202829,0.0416515336762337,-0.223072992005874,0.126652154474445,-0.266261252705938,-0.270790717651731,326
"Elijah Harkless",0.171923266064232,0.338652281853744,-0.144791747153105,-0.589106052627062,0.45006186194497,0.288455982265418,0.131325268003042,0.169850471371373,569
"Rodney McGruder",0.170513451393047,-0.00908134670398121,-0.054944980421242,-0.434557952422354,0.436962270302777,0.0841125728150997,-0.085985935252529,0.164561440721125,2171
"Alex Sarr",0.166496313911726,-0.187858720891251,-0.135793634185021,-0.133586832620245,-0.30404596475355,-0.0898487893733585,-1.06962917076526,1.03240625802357,7819
"Jalen Green",0.164672733603128,-1.57469423038283,0.276975437924652,0.552489076737992,0.117136412532444,-0.299153673092306,-0.0879023036051621,0.631514310651902,32736
"RaiQuan Gray",0.162623658387891,-0.133442271820864,-0.137403109523895,0.167239299630336,-0.0802572831586218,-0.0664428819903321,0.0197768726427595,-0.157029514378804,304
"Stephon Castle",0.162088054050088,-0.816049557605291,-0.195134595586586,-0.253116031294938,0.585239065465782,-0.475527119278313,1.08756957452892,0.351758559804439,9091
"Stanley Johnson",0.159523373971045,0.0326756442853403,0.157486028330626,0.122656548016405,0.330413924112982,-0.42027786138632,-0.0212857865578029,-1.23830209706091,1990
"Gary Payton II",0.154427836940086,0.235153149338849,0.0448189795195781,-0.676049324039539,0.203713050536786,-0.119625441136977,1.12104519897416,-0.908701558285517,8173
"Damian Lillard",0.152139117294606,-0.17709172587485,-0.675064129155238,0.569736467848077,-0.719498071553172,-0.279285220159717,3.48307165683525,-0.266033180248267,28309
"Mike Muscala",0.149996398178629,0.0665663293854101,-0.26739038143617,0.465089889102994,-0.491588797012763,0.368602275953466,-0.00780727743505968,0.584682727948096,6560
"Scoot Henderson",0.148984017625176,-0.580957207852176,0.462264049544701,-0.130940535953169,1.15837998023572,-0.327311351713295,0.559391792378007,-1.07241792664093,14509
"Oshae Brissett",0.145456566273594,-0.105887730962307,0.125076866598159,-0.37719051868242,1.08305564080313,0.0627792169756425,1.84498791345042,-0.0878563790114273,7723
"P.J. Tucker",0.140796590103653,-1.07232691646104,-0.101381950306527,0.137369521489541,-0.399576893496442,0.520004028695502,-0.653715703432017,1.27943319796172,9855
"T.J. Warren",0.140329226131414,0.872507444982658,-0.322065740936149,0.0277545437419229,-0.019926249772786,-0.0282258188359902,-0.595879058461196,-1.45262216000023,3398
"Mac McClung",0.136558293906461,0.0678456067733133,0.0161485270333799,-0.0410379411029318,-0.0829095159306835,0.165963052422294,-0.41245869980023,-0.161873579036526,221
"Trayce Jackson-Davis",0.133381240262572,-0.784007796453813,0.427028705225062,0.43418216758556,0.83790497325046,0.576958722603234,-0.840470916581,2.59442276421675,8751
"Patrick Baldwin Jr.",0.125306821302157,0.320478304730962,-0.390672719568083,-0.411778036036403,-0.0771534840238328,0.981726907802718,-0.275141230249466,-0.324854690091043,3523
"Ja'Kobe Walter",0.123074601801195,0.450022800847378,-0.206625623045068,-0.359583309331158,0.0484884279343527,-0.559537604102314,0.0992438590151861,-1.99251775022874,4569
"Aaron Holiday",0.121737092298083,1.10611901774518,-0.644941867656601,0.2439323514401,0.216218081072155,-0.276933103856637,-1.1703009558603,-0.725807161058174,12147
"Craig Porter Jr.",0.12125165593217,-0.840033883629333,0.795946685171557,1.13565609014206,-0.489773542870645,0.568372694112695,-1.65514693236078,0.865527078765482,4715
"Markelle Fultz",0.120681537808346,-0.324853761267054,0.271828639634255,-0.160477121486474,-0.553992096974027,0.725218711457881,-1.31587664852897,1.20262202505113,11874
"Shaquille Harrison",0.118382051802238,0.0171107893609178,-0.0463105790033477,-0.124770680780855,-0.0559545187495367,-0.0227184492375099,-0.305610323392856,-0.0667241900311798,530
"Brandon Miller",0.11794027748004,-0.648240012228197,0.136284541789834,-0.591998476574235,-0.174373810917957,0.694117971223215,-1.41623749682232,1.23033610001879,13542
"Luke Travers",0.115034480889945,-0.0748188394227224,-0.00402887059670336,0.435508098710367,0.0686975967543087,-0.586371926462326,-0.574975823555405,-0.0970293741001634,357
"Trey Lyles",0.114161651598095,-0.125183162919515,-0.474680615585487,0.202767787764097,1.12829326127089,0.105185317209757,0.328380434323909,0.341765526186843,15609
"Jason Preston",0.112051441872521,-0.0164667168814751,-0.318145631614032,0.0954521960682583,0.00671640105526256,0.173334623510624,0.32154337430305,0.215892375172983,813
"Jalen Pickett",0.110941183212011,0.32633907926529,-0.181788192643814,0.50289039682929,-0.0808379502074748,-0.0725092329234167,-0.61876536586213,0.68840648896316,3188
"Noah Vonleh",0.110152828713015,-0.151782541317571,0.241500754368244,-0.0945272789903043,-0.132482084766785,0.119462913534468,-0.947067433010485,0.581810295486308,707
"Grant Williams",0.108004763517426,-0.222515744013966,-0.348064664600408,0.378770897583,-0.438939842334188,0.236160388189868,0.0460805589495333,-0.0824808937339815,19121
"Amari Bailey",0.106925877443916,-0.0619102867381499,-0.0467765137481706,-0.0014325457758515,0.120420217094858,-0.0809549811411038,-0.0426297259191302,0.587972824339211,261
"Ron Harper Jr.",0.105992042005678,0.0830856585708628,-0.0650989002971187,0.0157755100715278,0.275651077447777,0.12868246682566,-0.0166117756564943,-0.719802475143656,274
"Gabe York",0.105500574865981,0.0241304276530243,-0.133757155444135,0.0256436246117094,-0.154655308694064,-0.00279827005753791,0.176126205187537,0.0167929323827849,233
"Taurean Prince",0.10231727082251,-1.20801090979477,-0.350607140877093,0.0211539358577591,-1.15105635202858,0.0496384707034982,-0.524017405246342,-0.0693535662674386,23082
"Xavier Cooks",0.10040360929611,-0.0118409310460898,-0.0903809994774432,-0.00367364872077989,0.0729195641076747,0.0108549155680172,0.343064171065254,0.133387900568316,560
"Meyers Leonard",0.100169647460893,-0.252827081971265,-0.0089903669227424,0.212044742584308,-0.216056860243219,-0.020223392658565,-0.373718090900556,0.446100827212066,470
"Dejounte Murray",0.0973787621883781,-0.946200940238136,-0.423174487522995,-0.283742105028042,-0.378320012863932,0.49459544195589,0.25357254539877,-0.318160573813206,27365
"Louis King",0.0941797763407972,0.00542590933185549,0.0154969609653507,0.0386479390500137,0.0148119195409315,0.0379643213371875,-0.189036578986379,-0.232130358179305,124
"Victor Wembanyama",0.0939220381201448,0.947407644381862,0.746957313306713,0.114297511373555,-0.503897648565553,0.687131665793955,-0.93630614949878,3.82209983079353,15403
"Anthony Davis",0.0930699754476487,-0.013896567907089,-0.427167858235841,0.301599184900501,-0.143341066980997,0.58329347017097,1.8632426047517,2.98422707054994,26402
"Scottie Barnes",0.0910163198418025,0.376047053858455,-0.305502901742001,-0.398656537393279,0.146055960579493,0.231814903811842,0.0771046820506863,0.4889256697026,28683
"RayJ Dennis",0.0884147526521247,0.398451293237152,-0.0728260718200057,-0.138376787333685,0.368560459108716,-0.285044697834917,0.0189711206266553,0.177344834845474,298
"P.J. Washington",0.0859639742265155,0.413809380655629,-0.204081481803879,0.0527014640355689,-0.167838798396736,0.225740065988249,0.577167232599465,-0.774433032923942,27131
"Max Strus",0.0851853076114338,-0.219269195330016,0.0519383819443551,0.311457383528998,0.182446489104773,-0.319920139221525,-0.235842199775216,0.389394450040812,23729
"David Duke Jr.",0.0839527171982077,0.298418839288747,0.157882110437183,0.176049731140355,0.00912549275549589,-0.0777591212044766,0.183749786354743,-0.871416403847159,1304
"Jackson Rowe",0.0833109957225388,0.31447220539724,-0.0825730353534752,-0.0399079565398924,0.351644045513621,0.244848503336952,0.870515121528565,-0.938466583829268,223
"Rudy Gay",0.0805197105223212,0.196066717822348,-0.309660638158849,0.0466858504696284,-0.312167255937826,-0.103101520384853,-0.517355324092853,0.409359259575921,3457
"Jordan Ford",0.0798976254234232,0.0200668861802448,-0.081344634486756,0.0281356793821606,-0.119379836747221,0.0937375457772559,-0.053589875913827,0.222858418296486,85
"Johnny Juzang",0.0749523928316122,-1.19371689039598,0.208477691948303,0.780257547014233,-0.671395654723705,-0.33333072341267,-2.34024440825387,-0.437600292258026,7818
"Davis Bertans",0.0741142058356455,-0.190801159019115,-0.394192108671751,-0.163317423311304,-0.559490280892366,0.0959421208364929,-0.309568534109243,-0.614743292486259,4740
"Dwight Powell",0.0736317800201326,0.148897471812941,0.282413284263162,-0.389161326176197,0.753504681009596,0.635851061756508,1.35449591864327,-0.102835067334596,11648
"Isaiah Jackson",0.0717395682725242,0.390117477846301,0.735825649171223,-0.474736380485961,0.663539747069018,-0.657486862009075,0.450621779619953,-0.462429344894476,8074
"Juancho Hernangomez",0.0710229154800985,-0.301602790794526,0.0133553957064629,0.186619194073912,0.221559003071262,0.278425998576136,0.496148741268474,0.542161965419942,2504
"Henri Drell",0.067414260687801,-0.00954466113800538,-0.0158082478277135,0.0159995636550256,0.0994061245609706,0.0110344911223762,0.146085913889564,-0.196308160961101,133
"Bol Bol",0.0647210829754239,-0.39725292946866,0.828861581875884,0.414317431017909,-0.425252481432396,0.260886817076012,-1.70662609740153,1.20070728016916,10092
"Pelle Larsson",0.0635697237389926,0.254715229832952,-0.629769393513944,-0.305471921431396,0.00670806910304838,0.434549489166565,0.262095626573868,-0.193267408876808,3153
"Devin Carter",0.0625786732763379,0.416822344321073,-0.432732629295313,-0.409866822792021,1.12295738258764,0.270280437667059,0.825459921722395,-0.423701439442709,1620
"Miles Bridges",0.0620445755173026,-0.409387653986187,-0.630599288117751,0.281018889746105,-1.01129371064968,0.0566922113086518,-0.692013361302616,1.29503969693931,18984
"Terrence Ross",0.0618437282989918,-0.0719883074320927,-0.548913228315422,0.455750407228228,-0.493405389823196,0.0447512585652837,0.391723584556188,-0.925537851749084,5510
"Joe Harris",0.0611705875692848,-0.118415551357392,0.014832619099985,0.158884808206588,-0.656056765773643,-0.713485879658709,0.146935792371929,-1.83554251503001,7021
"Delon Wright",0.0610409987459546,0.726098580026348,0.60172868552487,-0.730589699302356,-0.102509779278889,0.212118046149939,-1.59267048782534,1.10640391961876,10643
"Shaedon Sharpe",0.0594446442970386,-0.791313517012791,0.0590172614240226,-0.0936258941746866,-0.707407631857792,0.262201137501876,-0.335272933114997,0.398510512461607,21095
"Jeremiah Robinson-Earl",0.0580369334290533,-1.25379641690162,0.694017534740052,0.757726736444041,0.92326346723066,0.62233323646269,-0.705389771974039,0.944633265244791,10006
"Joshua Primo",0.0571900002923659,0.124151035078847,0.123331149657918,0.0526974861802784,0.0886922194269469,0.0591830631750211,-0.139991065785236,-0.197236394705603,444
"Ja Morant",0.0566921332696273,1.29880798311825,-0.0515272241715456,-0.0964795732418858,0.502950747621541,-0.297569112948484,3.44850615468264,-0.955656968458589,16206
"Deandre Ayton",0.0545153586336269,-0.841074314980589,0.46327299758874,0.19723931713464,-0.735124261936105,0.503523345284602,-2.049931337391,2.21042897477643,20479
"Jimmy Butler",0.0538381360466806,-0.376376078780283,-0.567991310984728,-0.766716737037062,0.105279390232133,0.0800797132767991,4.01018463669439,1.28988922459902,23910
"Gradey Dick",0.0518885860456743,-0.886780615645691,0.604670549164348,0.120903652997326,-0.0343895905641403,-0.284627938926,-0.81389247506148,-0.830194577033663,11945
"Deonte Burton",0.0512004558589806,-0.0064588820082013,-0.00144400330231753,0.00731916236723166,-0.0274501685860083,-0.0176919449506751,0.00847513560413179,0.0504401878126886,29
"Jared McCain",0.0507219198285312,0.258601168823825,0.0101040079218504,-0.182756710339186,0.081695594276212,-0.0550598677451648,-0.651161287724034,0.271277937479023,2393
"Javonte Green",0.0500519043641348,-0.297019264365794,-0.325672550112899,-0.544379634307053,0.25827450181517,-0.0846790283268238,0.270726061353541,0.512232208827226,8196
"Emanuel Miller",0.0476392002070593,-0.135852043673263,-0.0485807263682485,0.136046598469191,0.0703435824982345,-0.0383914080411264,0.0977973078004774,-0.107856182862972,104
"Tolu Smith",0.0457817585719236,0.0298466306045726,-0.0645285858649379,0.0137280120200778,0.314093178204146,0.0882081525821685,-0.0611441919778886,-0.187286786588837,89
"Carlik Jones",0.0418389768358242,0.0643650025548886,-0.152505713972867,-0.100073047955601,0.10698896647047,0.129413415151206,0.202503617557707,0.154637316646548,233
"Andrew Funk",0.0384986065293081,0.0238201283774633,0.0315915608479136,0.0333778997154772,0.0528501778365821,-0.0375865316841882,-0.210077223240091,-0.114594148466071,55
"Alize Johnson",0.0362887841287247,0.0388632430168491,0.00761087866336374,-0.0505115601009346,0.0400596935643037,0.0360779057679261,-0.0145112352681936,0.173850135614356,123
"Lonnie Walker IV",0.0360660103770632,-0.588139434863247,0.390663776092872,0.710931067209637,-0.360232801064765,-0.10494814577182,-1.60006676430753,-0.934888065602058,11708
"Dereon Seabron",0.0352356992030841,0.239042846159402,0.110076728383019,0.143980728155425,-0.0911932555979834,-0.0689541292376901,0.381456832757238,-0.0955554540039895,277
"Izaiah Brockington",0.0349394116540552,-0.00563992683195115,-0.0407699849090493,0.0388409687810757,0.0989107422217572,-0.0310976635170682,-0.0299025823803459,0.0287601287666522,16
"Dalton Knecht",0.0347806065659078,-0.537910391809651,0.210527278114298,0.533839267229163,0.270428870209678,-1.33842264086773,0.380036592332634,-2.18250461613507,6037
"Malcolm Cazalon",0.0339424020365735,-0.00744023187182821,-0.0260959852962858,-0.0354523601115268,-0.0277686777000749,-0.00249925523112024,0.0940108880592631,0.0758971783314163,11
"Andre Jackson Jr.",0.0335375255776384,-0.677734553277814,0.550793700462736,-0.385849425888718,-0.0208140175813561,0.0565546132237158,-1.98159795872095,-0.479144644852691,6489
"Jordan Schakel",0.0329239822473847,0.0181569420087705,-0.0284489944660078,-0.0530279590073283,-0.0389049590773422,0.0400396576808682,-0.0574241625688503,0.010699688716083,22
"Luka Garza",0.0288697668492565,0.279282736445745,0.0208194981508776,-0.370746268977946,0.366973944814896,0.408843846374613,0.481172249610652,-2.11810672523282,2492
"Tre Mann",0.0282910429329944,-0.0279709870095657,0.00984145686671772,-0.311125174892,-0.635513134187495,-0.750313629712076,-1.3086898087073,-0.32537181015452,10255
"Daniss Jenkins",0.0279030420180114,0.00710993267521364,0.0417852004104707,-0.0348531753393682,0.0787595385785089,0.245460832060668,-0.380308858198523,-0.403534852779419,86
"Donovan Williams",0.0244513410714672,0.0371253965186383,-0.00600312200916314,0.00727930679173047,0.0412024516686094,0.0102979965568061,-0.0459227173931152,-0.0338256558116269,19
"Jalen Slawson",0.021818263742972,-0.00929592105443412,0.0306872213142555,0.132229231840722,0.109967425718747,-0.141036020790025,0.0341293559664736,-0.298650287548186,140
"Bradley Beal",0.0215561083579511,-0.515247116318635,0.317144021295059,0.183442763103806,-0.966012890033734,0.648173715406398,-1.3286440085623,-0.817447253441597,21149
"Danny Green",0.0214277938490101,0.0708263378335295,0.199667894414948,-0.151942074087797,-0.313894883179643,-0.0827462783786815,-0.57663111162413,-0.642417321046422,646
"Jerome Robinson",0.0212663006321756,0.17805368280853,0.0569366982636985,0.0318972244264672,-0.0714821545764235,0.162834419603148,-0.283429156104561,-0.0154436736033006,337
"Filip Petrusev",0.021170286627652,0.0305158857981125,-0.0174462191598776,0.0365437218709205,-0.0175343376091537,0.00847291741168552,0.056585804035454,0.137707338593488,36
"Alex Caruso",0.0193608755326471,1.53270691468925,-0.214303528685399,-2.23779439324148,-0.27128299853038,-0.43541771363344,0.6559970235949,0.231685132501655,19140
"Nate Hinton",0.017594279536525,0.237971600467215,-0.119750863594886,0.261039771667636,0.0320522423678092,0.187246632680152,-0.0647098635207334,-0.979085866128305,339
"Isaiah Thomas",0.0153986518433338,-0.0709622079567061,-0.0734829231382586,-0.0219052106510162,-0.116534070697742,-0.128915193048382,-0.280227068630627,-0.004686160660014,76
"Adama Sanogo",0.015085414993121,0.0284085749044749,0.0423852017417224,-0.179223753005928,0.415523115011667,0.170991236939881,-0.137686158848717,0.243578331691836,366
"Jalen Crutcher",0.0143264810387312,0.0186492165048328,0.00988227093099922,0.017456388507018,0.00812196466212934,0.0221709837750353,-0.0495527753757864,0.0287842624838635,9
"Robert Covington",0.0143181113799291,0.83100986080088,0.118124125003607,-0.370719784614645,0.541610109673204,-0.623022484214435,0.624058690753807,-0.829337999444093,5199
"Malcolm Hill",0.0132587597135398,0.0638857848826923,-0.0485568990690608,0.0164126457688731,-0.0600435300120292,-0.00979631577081387,-0.132585613203992,-0.18188984994791,42
"Jermaine Samuels Jr.",0.0125347448478748,-0.0354663399651089,-0.0369795050921097,0.210716283082706,-0.158892515157922,0.144899415602319,-0.37365061337018,-0.574966235738957,262
"Jarrett Culver",0.0119851858606402,0.0497338119284333,-0.0651302481276591,-0.142416700335964,-0.0246879149407287,0.126860051552028,-0.176791388088005,-0.104702574037206,574
"Dylan Windler",0.0118782527749215,-0.111491558795325,0.240540048154518,0.303557315388299,-0.25739497302641,0.0915305562360211,-0.120108469755103,-0.028236470347126,482
"Charlie Brown Jr.",0.0118695868163117,0.036645508148125,0.0602284856973202,0.116622066882576,-0.0312387637252258,0.0119457801769471,-0.148853002809054,-0.0887920514004452,144
"Marko Simonovic",0.0110067853606849,0.0690020154001297,-0.0734127552549058,-0.171263595731848,0.00306002903988896,0.0494088465600878,0.0042093890324328,0.0440337318626004,89
"Sterling Brown",0.0100948640778898,0.0627086368713008,-0.0240289065693471,0.0205352605180996,-0.00767936872060338,0.0157192077089793,-0.109028297288923,-0.276783223531932,116
"Jahlil Okafor",0.00963789806464953,0.025178814139468,-0.00773092554696975,0.00336000444304833,0.051395705101416,0.0566963849678651,0.0332940450636676,0.133082791158102,15
"Harry Giles III",0.00869633612691178,-0.239720522376467,0.148914897765785,0.163589006549766,0.21159680629388,-0.104470242045687,-0.210580256496437,-0.246329360873802,412
"D.J. Wilson",0.00838585300057188,-0.00205602719641066,-0.062211299200185,0.037103163942899,0.0175341848426784,0.0473438943712897,0.0600132395908294,-0.0436954697629622,59
"Dillon Brooks",0.00836982464451552,0.815458807777062,-0.735323649585443,-0.207435069468797,-0.182840033391928,0.235656931529948,-0.128437225198401,-0.206186455432843,28248
"Zyon Pullin",0.00788248277143854,0.0103128082131964,-0.0425647225487816,0.0421781666584878,-0.043881785691834,0.0471890710198686,-0.0911627094024353,0.0675364403726283,10
"Kendrick Nunn",0.00685777771618737,0.228412562930466,0.054358719389521,0.0963274669896257,-0.350946932586185,-0.171190662109953,-0.523763113879527,-0.930602669251029,4090
"Boban Marjanovic",0.00493038526253319,0.0361469650727745,0.0197585664530813,0.112063047965645,-0.0972807792820092,0.358070614865977,-0.0763102571789565,0.718718264521341,990
"Kemba Walker",0.00319771089100621,0.0377351431801627,-0.299675205321233,0.033164407844629,0.106204054391754,0.0831696564462207,0.276998591449376,-0.187440474096967,573
"Jarrell Brantley",0.00307380310692549,0.056352056152087,-0.120967468050455,0.0571982308197645,0.117287418223553,-0.0129729787487543,-0.0474438324329873,0.285642135769597,159
"Dmytro Skapintsev",0.00212823080136171,0.0258732099411162,-0.0141885697051512,0.0250858902057885,-0.0166995555990012,0.0247967363959194,-0.0307233366246336,-0.0049240045954993,8
"Terry Taylor",0.00187670967301869,0.487242978858605,-0.107384028817683,-0.211831765079265,0.237245165213458,0.0939781948260641,0.2591009080688,-0.473337811465022,1904
"Mfiondu Kabengele",0.000770636230028375,-0.0412115188905042,0.0714654080253025,-0.0376608954978653,0.00515297235660135,-0.00894179941760584,-0.226121606001615,-0.0216110987369019,143
"Daeqwon Plowden",0.00056041233262745,0.292589913590233,0.0718045286485408,-0.185063849087957,-0.0674185944023947,0.293997135312396,-0.199023405048329,1.21139349326395,297
"Duane Washington Jr.",0.000403492727891719,0.198884867202454,0.204493481205359,0.0271028956503462,0.354404179136473,0.0893547924580321,-0.712235460779562,-0.311095921196613,1655
"Lamar Stevens",8.81450859313581e-05,0.65688798611137,-0.166533555528517,-0.601573032228534,-0.332896552614381,-0.689041456179594,-0.243871706202187,0.0186166884946562,7361
"James Johnson",-0.000613804049659302,0.244103619527938,-0.0162027623880586,-0.480857544505361,-0.147659584940698,0.0707421285443118,-0.30818255049799,-0.495069158936355,1024
"Skal Labissiere",-0.000968188032449929,-0.00874535555636798,-0.00043190667039506,-0.0526930599131824,0.0278562232906536,-0.0351101348230118,0.237677518512808,-0.124583156906497,52
"Anthony Lamb",-0.000971461480344774,0.215963318370703,0.715311311140767,0.198021721193618,-0.00748494683876435,0.0269977389853449,-0.0957478187137899,-0.0420867575600637,5009
